-0.25539541244506836,-0.5597227811813354,-0.02311420440673828,-0.22631620487958154,-0.8361974228088779,-0.022699205267796323,-0.29336574462590187,-0.1987145261065229,-0.02365609177161573,0.2517720763814266,-0.5063707872307082,-0.017223277576489116,-0.5179291713670187,-0.5873402839322484,-0.02616362535416138
-0.25539541244506836,-0.5597227811813354,-0.02311420440673828,-0.22637585556838158,-0.8362037004271232,-0.022706023460419996,-0.29328785541714497,-0.19870632907262703,-0.02364718887980856,0.2517834086803612,-0.5064803526505037,-0.01720766515276071,-0.5179350374982319,-0.5872835677149425,-0.026171707079385494
-0.2550308108329773,-0.5598328113555908,-0.023015618324279785,-0.22607802032027347,-0.8363206897691594,-0.022580863345897515,-0.292836073265033,-0.19880727227600314,-0.023583301983102677,0.06917368881056091,-0.525877331378614,-0.019211963448218638,-0.5354776479479397,-0.5892053431148162,-0.02630589646860262
-0.2550308108329773,-0.5598328113555908,-0.023015618324279785,-0.22510824522343637,-0.8462737604299733,-0.02254364299676488,-0.291706733264116,-0.20874373141372632,-0.02359411586112965,0.0691816985780267,-0.5259581742119153,-0.01917404315204168,-0.535484576642496,-0.5891354115841692,-0.026338698687994957
-0.25538408756256104,-0.5595902800559998,-0.023146629333496094,-0.2255187411539408,-0.8460372017385387,-0.022675309388554672,-0.2919898767370157,-0.2084938795214989,-0.023724323571566657,0.06883520571249302,-0.5257804169247108,-0.01930696486013122,-0.5358437216225771,-0.5888368487769308,-0.026468056884075525
-0.25501513481140137,-0.5598052144050598,-0.023066997528076172,-0.22520024855754237,-0.8462574173315793,-0.02261093150919206,-0.29155907525449937,-0.20870234067915233,-0.023625995113722324,0.06921015686086035,-0.5260526713047543,-0.01922954077928618,-0.535479957669002,-0.5890021995409069,-0.026386515329176716
-0.25501513481140137,-0.5598052144050598,-0.023066997528076172,-0.22526548446124786,-0.8462641968655968,-0.02260909828437074,-0.29147911596974924,-0.20869403104197115,-0.023628242087201233,0.06921791192564919,-0.5261264873732112,-0.019236234010988153,-0.5354866660379298,-0.5889383463773951,-0.026380725478440656
-0.2555069327354431,-0.5596336126327515,-0.023203730583190918,-0.22581556321399995,-0.8460985956654431,-0.022717858150507877,-0.2918994794058231,-0.20851507440170935,-0.023799261724639226,0.35119887959493756,-0.4967378409353464,-0.015980214325798364,-0.5310110475149766,-0.5881944794527206,-0.026483917473842947
-0.2555069327354431,-0.5596336126327515,-0.023203730583190918,-0.227111445824083,-0.8341686495804023,-0.022745679037198274,-0.2922358777620937,-0.20452851049394227,-0.023796210300290097,0.3512123089935507,-0.4968678593910083,-0.015977255938428636,-0.5310171457828714,-0.5881354382851496,-0.026485260872697727
-0.25509804487228394,-0.5599104166030884,-0.023084163665771484,-0.22675282475810585,-0.8344506540462844,-0.022629717505701735,-0.29176197088953604,-0.20479858773634585,-0.023671979894557358,0.35163257825148697,-0.4972558437715462,-0.01584845588161739,-0.5306134261924225,-0.5883617554134772,-0.02636988670873982
-0.25552898645401,-0.5599032640457153,-0.02308666706085205,-0.22723794253422352,-0.8344491081799505,-0.02264360662594277,-0.2921228367415599,-0.2047841830459982,-0.02365975610165862,0.3512141997456707,-0.4973687268239439,-0.015866026180811316,-0.5310500726463241,-0.5883000948824869,-0.026365548247362352
-0.25552898645401,-0.5599032640457153,-0.02308666706085205,-0.22729744632174917,-0.8344552314136856,-0.022642419227390687,-0.2920458698859561,-0.20477626277627553,-0.023661291975872727,0.351227836047426,-0.4975002014754019,-0.015874446195794475,-0.5310562648685966,-0.5882403924587921,-0.026361724732361803
-0.2552950382232666,-0.5598963499069214,-0.023038268089294434,-0.2271174435225162,-0.834453878630222,-0.02260632106223495,-0.2917421444122807,-0.20476215514526075,-0.023596982178643113,0.25100925145123776,-0.5079253543713064,-0.017039778259958182,-0.5298333171037444,-0.5880770861894945,-0.02629088732877735
-0.2552950382232666,-0.5598963499069214,-0.023038268089294434,-0.2250371122408709,-0.8553506613971573,-0.022582486261551772,-0.29186943360266077,-0.2027647073985217,-0.023589196291852063,0.2510207175735242,-0.5080345636944866,-0.017062436533741118,-0.5298395344902886,-0.5880178685604224,-0.026278601113523738
-0.2553557753562927,-0.5596645474433899,-0.02307116985321045,-0.22515867807031842,-0.8551250284136609,-0.022581782156712336,-0.29185664379287446,-0.20252544755003193,-0.02366271929106507,0.250970237911619,-0.5079063078489396,-0.017066761280678404,-0.5299058336312311,-0.587729919011304,-0.026326998470143345
-0.255487859249115,-0.5597176551818848,-0.02303767204284668,-0.2253527180739718,-0.855184476207566,-0.022557110566852154,-0.2919138379759716,-0.20257089171986598,-0.0236185527495202,0.25084866874499134,-0.5080657569538851,-0.01700427927278052,-0.5300436190258799,-0.5877253642406822,-0.026309217041939528
-0.255487859249115,-0.5597176551818848,-0.02303767204284668,-0.22540678884185103,-0.8551899970905139,-0.022563994744142817,-0.291848479707727,-0.2025642183293666,-0.023610231471246298,0.2508580117736876,-0.5081585544643015,-0.01699465695486798,-0.5300486851868232,-0.5876750457478042,-0.026314434644579728
-0.25535744428634644,-0.5598055124282837,-0.02330493927001953,-0.22534036142356995,-0.8552843853833532,-0.022846274238530855,-0.29164071953125137,-0.20264418114589333,-0.023859352557239852,0.09382005078043176,-0.5243268345120445,-0.019140764417081013,-0.5319139788406608,-0.5879054339687808,-0.026603060663514998
